Date,Open,High,Low,Close,Adj Close,Volume,Change
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.55802154541016,101729600,-0.5778438074729892
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.04692840576172,111504800,1.9448157542969615
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.46504211425781,102688800,-0.7455454690675777
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.96381378173828,81803200,0.6438404625611399
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.43571472167969,125522000,-0.677350673551408
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.77310180664062,112945200,0.4356942245343282
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.80732727050781,133560800,0.04401454053155904
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.7315444946289,153532400,-0.09740693121563236
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.68748474121094,80791200,1.2297929269941288
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.0517578125,87642800,0.4629455355348911
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.4869384765625,104491200,0.5505037420229245
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.80238342285156,87560400,-0.8612167307518296
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.04674530029297,137250400,2.8480989287603173
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.52594757080078,95654400,0.5912493077158748
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.10038757324219,147712400,3.1577997508332025
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.26407623291016,166651600,2.5727510551937107
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.12250518798828,201662400,-4.801043707410078
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.83150482177734,200146000,0.8633503867755585
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.85588836669922,138808800,1.2367185927901048
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.07826232910156,165428800,2.650222046328281
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.95846557617188,114406400,-0.13917014685934948
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.9926986694336,96820400,0.039823274238707546
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.50127410888672,264476000,-0.5714638224894405
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.73831176757812,135445200,2.6163770629492675
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,89.6110610961914,212155600,2.13447871550477
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,88.02925109863281,192623200,-1.7652037329143648
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,89.19789123535156,137522400,1.327556188331921
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.45719909667969,205256800,-3.0725774497311895
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.44978332519531,130646000,2.3046669637620703
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,89.18809509277344,140223200,0.8347584233130071
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.01942443847656,110737200,-0.18914541241647195
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.01942443847656,114041600,0.0
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.40068817138672,118655600,2.6750215989129638
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,91.11709594726562,112424400,-0.31028584811315496
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.23921203613281,117092000,2.329011408656154
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,93.64016723632812,125642800,0.4300324276778921
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,93.80397033691406,90257200,0.1749256920377178
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,93.3712387084961,191649200,-0.4613190803429664
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.91638946533203,170989200,1.6548420475024546
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,95.56916809082031,153198000,0.6877322295030602
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.39319610595703,110577600,-1.2304931270650012
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,94.2024917602539,92186800,-0.20202512022980545
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,96.18770599365234,90318000,2.107392792462568
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.86016082763672,103433200,-1.380167444492726
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,95.12664031982422,89001600,0.280926891208924
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,90.79680633544922,197004400,-4.5516439954160495
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,90.5718994140625,185438800,-0.2477283148360886
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,92.71846008300781,121214000,2.3700261787544568
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,91.19535064697266,103625600,-1.6427540948146833
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.94338989257812,90329200,1.916837004180387
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,94.06803131103516,158130000,1.2100184288729552
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,103.91590118408203,374336800,10.468863124271484
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,106.53431701660156,308151200,2.519760784812379
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,107.24576568603516,173071600,0.6678149540124785
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,107.6344985961914,121776800,0.3624666768378012
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,111.3897705078125,202428800,3.4889234188671208
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,108.85725402832031,198045600,-2.4494575411730444
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,110.43946838378906,212403600,1.453479868973199
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,107.15502166748047,187902400,-2.9739867275506704
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,110.71624755859375,165598000,3.3234305245535714
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,112.67565155029297,210082000,1.7697548554941667
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,112.57522583007812,165565200,-0.08912347937002071
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,112.28132629394531,119561600,-0.26108221706222284
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,113.2169189453125,105633600,0.8332804103680017
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,113.3589859008789,145538000,0.12547032390819363
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,115.87437438964844,126907200,2.218961568871133
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,121.84567260742188,338054800,5.1532455227823615
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,123.302978515625,345937600,1.1960242739515103
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,122.29142761230469,211495600,-0.8203732282340007
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,123.95446014404297,163022400,1.3599056100392506
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,122.47268676757812,155552400,-1.195437142948283
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,122.2742919921875,187630000,-0.16198655002642304
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,126.4208755493164,225702700,3.3912148279616883
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,131.45655822753906,151948100,3.9832607385921213
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,128.73294067382812,200119000,-2.0718429952624744
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,118.42649841308594,257599600,-8.006086097198722
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,118.50487518310547,332607200,0.06618285313737082
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,110.53009796142578,231366600,-6.72949690084228
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,114.93873596191406,176940500,3.988654504673292
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,111.18648529052734,182274400,-3.264577089172678
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,109.72674560546875,180860300,-1.312889146018036
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,113.0185317993164,140150100,3.000000544956752
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,113.19486999511719,184642000,0.15603355081781212
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,109.85408782958984,154679000,-2.9513619829399764
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,108.10042572021484,178011000,-1.5963622218610023
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,104.67147064208984,287104900,-3.172013880879661
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,107.84571075439453,195713800,3.0325773158183833
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,109.54060363769531,183055400,1.5715803949514588
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,104.94579315185547,150718700,-4.194611317788411
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,106.0234603881836,167743300,1.0268842848365145
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,110.00106048583984,149981400,3.7516147780425717
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,112.62664794921875,137672400,2.3868902158110306
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,111.77432250976562,99382200,-0.7567873638749361
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,113.45939636230469,142675200,1.5075828520575492
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,114.41951751708984,116120400,0.8462165422616158
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,110.72602081298828,144712000,-3.2280197302059546
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,114.13541412353516,106243800,3.0791041057309094
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,110.86319732666016,161498200,-2.8669496462580475
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,112.74422454833984,96849000,1.6967109462795176
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,112.63645935058594,83477200,-0.09558620837793426
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,114.59587097167969,100506900,1.7395842208966177
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,121.87505340576172,240226800,6.352056277366873
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,118.64202117919922,262330500,-2.6527355396143735
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,118.73021697998047,150712000,0.07432202181603659
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,118.25994110107422,112559200,-0.39607504518837594
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,116.604248046875,115393800,-1.4000517390639602
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,113.6259536743164,120639300,-2.5541870037600183
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,115.12489318847656,124423700,1.3191918736096566
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,114.49789428710938,89946000,-0.5446339698866485
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,113.40062713623047,101988000,-0.9583320957137452
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,112.70503997802734,82572600,-0.6133901377733532
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,112.71482849121094,111850700,0.008694485527528127
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,114.23336029052734,92276800,1.347236315731327
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,108.9429702758789,143937800,-4.6312192080151835
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,112.9793472290039,146129200,3.70503854285147
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,106.65045166015625,190272600,-5.601802897648285
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,106.56230163574219,122866900,-0.08267863933540867
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,108.19841003417969,107624400,1.5353551989341714
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,112.61685943603516,138235500,4.083660274481347
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,116.61405944824219,126387100,3.5493709781408382
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,116.48155975341797,114457900,-0.2856392013588437
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,114.1556625366211,154515300,-1.9968006553475568
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,113.81217956542969,138023400,-0.3008927742772916
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,117.26667785644531,112295000,3.035264815051163
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,116.99189758300781,103162300,-0.23432821516667984
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,117.04096221923828,81581900,0.04194535034127477
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,118.06159973144531,91183000,0.872045025069975
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,117.1685562133789,74271000,-0.7564452527219434
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,115.83384704589844,76322100,-1.139124396770438
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,116.4324951171875,74113000,0.5168182806577815
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,115.15668487548828,73604300,-1.0957544322705384
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,111.73162841796875,127959300,-2.9742610982531326
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,113.02706146240234,113874200,1.159420037343491
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,113.87105560302734,76499200,0.7467227785225883
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,114.42064666748047,46691300,0.4826317025642078
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,116.83487701416016,169410200,2.109963797183609
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,120.43657684326172,127728200,3.082736728154266
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,120.7898941040039,89004200,0.2933512115145169
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,120.65249633789062,78967600,-0.11374665873064183
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,119.97532653808594,78260400,-0.561251364652533
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,121.4474105834961,86712000,1.2269938650306749
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,122.0656967163086,82225500,0.5090886896306818
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,119.51405334472656,115089200,-2.0903670457748347
